,Address,prediction,label,Avg_min_between_sent_tnx,Avg_min_between_received_tnx,Time_Diff_between_first_and_last_(Mins),Sent_tnx,Received_Tnx,Number_of_Created_Contracts,Unique_Received_From_Addresses,Unique_Sent_To_Addresses,min_value_received,max_value_received,avg_val_received,min_val_sent,max_val_sent,avg_val_sent,min_value_sent_to_contract,max_val_sent_to_contract,avg_value_sent_to_contract,total_transactions_(including_tnx_to_create_contract),total_Ether_sent,total_ether_received,total_ether_sent_contracts,total_ether_balance,Total_ERC20_tnxs,ERC20_total_Ether_received,ERC20_total_ether_sent,ERC20_total_Ether_sent_contract,ERC20_uniq_sent_addr,ERC20_uniq_rec_addr,ERC20_uniq_sent_addr.1,ERC20_uniq_rec_contract_addr,ERC20_avg_time_between_sent_tnx,ERC20_avg_time_between_rec_tnx,ERC20_avg_time_between_rec_2_tnx,ERC20_avg_time_between_contract_tnx,ERC20_min_val_rec,ERC20_max_val_rec,ERC20_avg_val_rec,ERC20_min_val_sent,ERC20_max_val_sent,ERC20_avg_val_sent,ERC20_min_val_sent_contract,ERC20_max_val_sent_contract,ERC20_avg_val_sent_contract
3681,0x345e5599498397cc034c056816625737e221818a,Normal,Normal,2469.73,5983.05,45777.22,4,6,0,6,3,0.1,132.313351,42.500709,0.001,218.401367,63.750592,0,0,0,10,255.002367,255.0042532,0,0.001886178,1.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
3572,0x1e48ac1b55d9327642ab8c2b7afb563be5059a5d,Normal,Normal,3.62,0.0,10.87,3,2,0,2,3,483.534561,1517.465439,1000.5,0.753976,1940.377004,666.999528,0,0,0,5,2000.998585,2001.0,0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0x3fb8a191f523973b65c8aaf7910319292aebc266,Illicit,Illicit,0.0,0.0,0.0,0,1,0,1,0,2.325933,2.325933,2.325933,0.0,0.0,0.0,0,0,0,1,0.0,2.32593252,0,2.32593252,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
4451,0xd0609a54ed0fa9435e67cc5786b7bfcaec8ed135,Normal,Normal,7.1,0.27,21.83,3,2,0,2,3,476.032027,1524.967973,1000.5,0.05,1372.805155,666.999528,0,0,0,5,2000.998585,2001.0,0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,0xe21058b58dfaba7f59511a4a24a00644d75cb854,Normal,Normal,0.0,7.22,732.7,1,2,0,2,1,3.609618,3.710959,3.660288,7.320135,7.320135,7.320135,0,0,0,3,7.32013535,7.32057635,0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,0x0e9649ea4c0df044d7af03bc4453961934619d8f,Normal,Normal,20.67,0.0,62.02,3,1,0,1,3,101.0,101.0,101.0,9.50177,66.496676,33.666149,0,0,0,4,100.998446,101.0,0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,0x6f3ef78e40ccb741a22b86651edb994891dde506,Normal,Normal,39.13,2584.23,592840.33,225,226,0,4,1,0.061527,14.250823,1.122684,1.001132,14.249416,1.127032,0,0,0,451,253.5822226,253.7264804,0,0.14425779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,Normal,Normal,31.0,28.68,293692.23,2959,7041,0,617,998,0.0,7235.718239,17.793263,0.0,8388.0,43.065091,0,0,0,10000,127429.6036,125282.3621,0,-2147.241565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0x484f46f9dd32a0147126f07da4be61efc26ef42a,Illicit,Illicit,0.0,219.73,5053.82,0,23,0,17,0,0.013205,20.0,3.854692,0.0,0.0,0.0,0,0,0,23,0.0,88.65791179,0,88.65791179,5.0,114.37,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.0,22.874,0.0,0.0,0.0,0.0,0.0,0.0
196,0x15a99893dc47bfae5b06e9b4c8941aaca60f8af5,Illicit,Illicit,4824.6,13298.55,114738.7,10,5,0,5,3,0.1,11.0,2.313,0.1,3.2,1.155501,0,0,0,15,11.55500949,11.565,0,0.009990512,2.0,3.428231702,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.337,2.091232,1.714116,0.0,0.0,0.0,0.0,0.0,0.0
633,0x474758d65891cf15c69941e71f4227e9bce5e9e6,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0x17897c5c38362d8f620e70fee0adba109af5db2d,Illicit,Illicit,5395.92,485.5,58217.83,8,31,0,31,5,5e-05,5.0,1.035253,0.1556,23.871817,4.077177,0,0,0,39,32.61741706,32.0928303,0,-0.52458676,2.0,1500.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1500.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,0x49b8d860ba43c18a98b6dd156da12a3b5550b2df,Normal,Normal,0.0,4676.95,201108.87,0,43,1,4,0,0.0,5.407497,2.744837,0.0,0.0,0.0,0,0,0,44,0.0,118.0280115,0,118.0280115,1.0,6.396339657,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.39634,6.39634,6.39634,0.0,0.0,0.0,0.0,0.0,0.0
2225,0x0717037b27ad5774c8fe20c1ccb52bf54d8202c3,Normal,Normal,7615.41,22252.64,321526.67,13,10,0,2,8,0.019812,0.201477,0.082497,0.0,0.22,0.06692,0,0,0,23,0.869956748,0.82496756,0,-0.044989188,11.0,41.75532384,21.48405817,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.599634,4.63948,0.0,21.484058,10.742029,0.0,0.0,0.0
3455,0x0644050724b45de35853c4153dcaffbc32a22ec8,Normal,Normal,2.48,3660.15,14650.52,4,4,0,3,1,10.77,77.984979,31.887495,10.769478,77.984541,31.886743,0,0,0,8,127.5469736,127.549979,0,0.003005425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,0xc22e01d69d3ff22324b2c2ae09c02b017d58beaf,Normal,Normal,7.08,154925.97,774665.27,5,5,0,2,2,0.060112,1.061977,0.45558,0.059606,1.056977,0.455202,0,0,0,10,2.27600831,2.27790188,0,0.00189357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,0xe79392c79832287f9a07d0af9fa87fd150014e18,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,0xe2e55d8889141495e8442ed4ba48c6f2e638071d,Illicit,Illicit,0.0,108.43,73056.8,1,2,0,2,1,0.49,0.5,0.495,0.989139,0.989139,0.989139,0,0,0,3,0.989139,0.99,0,0.000861,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1676,0xc3cc3230d0c50dc3a3a8cf77f6d6fa0a618bf5d1,Illicit,Illicit,0.0,288.96,36408.45,1,16,0,13,1,0.49,17.4,2.328849,37.260728,37.260728,37.260728,0,0,0,17,37.26072825,37.26158925,0,0.000861,2.0,1.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.337,0.6685,0.0,0.0,0.0,0.0,0.0,0.0
367,0x28a6d6e41fcca5b003f22ceba48aa689325dd62b,Illicit,Illicit,89.05,167.97,4308.55,5,23,0,21,3,0.014468,10.0,1.387076,0.4995,10.99991,6.380062,0,0,0,28,31.90031,31.90275205,0,0.00244205,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3427,0x0067e167caf808eaa6f642d9232e54ff7bb47c07,Normal,Normal,4183.18,1470.01,962956.75,181,140,0,57,103,0.0731,117.7,4.007761,0.0,240.0,3.288313,0,0,0,321,595.1846,561.0865,0,-34.0981,135.0,2447415.911,2345018.342,0.0,34.0,51.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1051000.0,28458.32455,1e-06,526000.0,47857.51719,0.0,0.0,0.0
4100,0x8c7d635508d48fa658fac1b338570dadf6690154,Illicit,Normal,1357.2,34580.69,355307.23,7,10,0,6,7,0.067042,5.679227,1.893918,0.051,5.678807,2.701103,0,0,0,17,18.90772057,18.93917787,0,0.0314573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3379,0xf735b5b5195c6d2ed0cafc64e1cea3f484a1b92d,Normal,Normal,109.46,0.02,328.42,3,2,0,2,2,49.075471,51.924529,50.5,0.18,98.218428,33.666143,0,0,0,5,100.9984278,101.0,0,0.001572218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,0xdef05b512d405f4fb930e252c6c11f054832c93b,Illicit,Illicit,0.0,34753.06,173765.32,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,Illicit,Illicit,0.0,1362.85,44349.57,1,15,0,13,1,0.05,9.99,1.502657,23.537776,23.537776,23.537776,0,0,0,16,23.537776,22.53985561,0,-0.997920391,3.0,13.37,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.37,4.456667,0.0,0.0,0.0,0.0,0.0,0.0
916,0x68a91eba9c82b475091077e16357bb2dded479f4,Illicit,Illicit,12.66,20.05,65.42,2,2,0,1,1,5.0,10.0,7.5,5.0,9.999,7.4995,0,0,0,4,14.999,15.0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0x408fac2d2d3d3ac4e356aa188119f5624fd8c9f6,Illicit,Illicit,2027.82,5744.51,507435.6,83,75,0,58,75,0.0,13.491452,0.883604,0.001449,10.0,0.794533,0,0,0,158,65.94625323,66.27031601,0,0.324062774,2.0,251.337,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.337,250.0,125.6685,0.0,0.0,0.0,0.0,0.0,0.0
1245,0x8e8f4161c9c3d2d8857230a048df1fc6f4326948,Illicit,Illicit,0.0,11425.33,136982.05,1,2,0,2,1,0.1,1.0,0.55,1.097921,1.097921,1.097921,0,0,0,3,1.097921,1.1,0,0.002079,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
3228,0xd88767bd7d01b9f088162a56e27008d56eda80b1,Normal,Normal,164.22,0.0,328.45,2,2,0,2,2,41.895536,59.104464,50.5,1.079534,99.91944,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0x51dcd13361c5d921d2c4818e419011301e7be34e,Illicit,Illicit,0.0,0.0,15949.32,1,1,0,1,1,0.14063,0.14063,0.14063,0.140189,0.140189,0.140189,0,0,0,2,0.140189,0.14063,0,0.000441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,0x854a64a370ac401d184cc8ae6c9ec5c45136b55b,Normal,Normal,85.81,8170.5,99075.63,12,12,0,2,12,0.049115,0.157415,0.076773,0.048476,0.156897,0.076196,0,0,0,24,0.914352693,0.921281986,0,0.006929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0x21918461c6aeca5eaec825b4746d64a0d4028df6,Illicit,Illicit,9687.6,53.36,51479.77,5,57,0,55,4,0.1,17.0,2.436537,13.08,35.8,27.776,0,0,0,62,138.88,138.882617,0,0.00261698,4.0,785.0377449,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,768.653004,196.259436,0.0,0.0,0.0,0.0,0.0,0.0
519,0x3a0086083aa90c4692507bb82dc14b8754ebc663,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
1773,0xd055610c2d5151adb3eaf994e08abe45dee936e0,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2012,0xecb8d2e87573d5a0ab2662591121b4de29294070,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,0x9e009c57b36ac7e3382697b4c9d3e7092a1cdb42,Illicit,Illicit,204.28,560.88,8312.82,5,13,0,12,3,0.006176,5.0,0.796373,0.0,10.30192,2.069384,0,0,0,18,10.34692,10.35284611,0,0.005926105,2.0,133.65,133.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,133.65,133.65,133.65,133.0,133.0,133.0,0.0,0.0,0.0
4600,0xf1c82583e73d99f35e706d338477cd82305b81b5,Normal,Normal,0.0,3208.31,198915.07,0,62,1,5,0,0.0,1.155193,0.858853,0.0,0.0,0.0,0,0,0,63,0.0,53.24888055,0,53.24888055,3.0,6.507695349,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.132913,5.0,2.169232,0.0,0.0,0.0,0.0,0.0,0.0
1522,0xb0f5b1c692d60e7d43fdbcbe2f5756b21e433655,Illicit,Illicit,255.08,786.28,3124.08,3,3,0,3,3,0.5,1.5,0.837767,0.499677,1.5,0.837326,0,0,0,6,2.511977,2.5133,0,0.001323,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
994,0x73328f4f21693c22ffb2009125f6e4906af76af8,Illicit,Illicit,0.0,37.12,148.5,0,4,0,4,0,0.00126,4.8,1.366138,0.0,0.0,0.0,0,0,0,4,0.0,5.46455232,0,5.46455232,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,0x4aad5fe8988e1ceb14ecd716ba25aac4c0173ce6,Normal,Normal,1659.99,8040.84,962301.18,105,98,0,21,31,0.000363,919.9991,115.849774,0.0,1004.18778,108.125875,0,0,0,203,11353.21688,11353.27789,0,0.061014921,98.0,94749642.4,88749722.42,0.0,2.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,27000000.0,1722720.771,0.0,30000000.0,2063947.033,0.0,0.0,0.0
2484,0x3ccdbd79d0a4d2d06ac0607f81c1d333f265282a,Normal,Normal,165.75,0.01,331.53,2,3,0,3,2,10.555321,63.998992,33.666667,0.23911,100.759864,50.499487,0,0,0,5,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,0x7b84d967b37c5462e70bcd15657f873d5d6b811f,Normal,Normal,0.0,0.0,16.57,1,1,0,1,1,0.99,0.99,0.99,0.989496,0.989496,0.989496,0,0,0,2,0.989496,0.99,0,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2791,0x7b9c71129f3ce10f61b32783c5af1ede54f9e6c5,Normal,Normal,161.68,0.88,325.12,2,2,0,2,2,49.992363,51.007637,50.5,9.0,91.998974,50.499487,0,0,0,4,100.9989738,101.0,0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3598,0x242592b892c73a02b9812d0b0e32d6b7b7dc3149,Normal,Normal,1973.25,1946.96,131602.9,44,23,0,2,38,0.1,1000.0,91.819376,0.01,400.0,47.996026,0,0,0,67,2111.825161,2111.845652,0,0.020491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,0x68b06112d008815dcd7473650e533de5e9092939,Normal,Normal,3.32,4901.35,24523.37,5,5,0,1,5,12.5,30.0,23.052,12.499528,29.99958,23.051378,0,0,0,10,115.2568922,115.26,0,0.003107848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,0x365ae9e01caa1c26cf48b02c32ceaa65b7fb037f,Normal,Normal,3.14,784.01,379403.92,482,482,0,4,1,0.199942,9.176517,1.090077,0.199229,9.17579,1.089319,0,0,0,964,525.051584,525.4169456,0,0.365361549,2.0,10020.01,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.01,10020.0,5010.005,0.0,0.0,0.0,0.0,0.0,0.0
2087,0xf51b4021c6f1af31f44bf575188986e733a971fe,Illicit,Illicit,0.0,2244.76,36343.53,1,5,0,4,1,0.51,0.993237,0.634647,3.172187,3.172187,3.172187,0,0,0,6,3.17218705,3.17323705,0,0.00105,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
3634,0x2b36f2559e7818cc8f4afe748bf04b65eabc95fd,Normal,Normal,27376.35,13369.59,654483.68,20,8,0,5,14,0.03,2.08,1.43845,0.0,2.04,0.573616,0,0,0,28,11.47232551,11.5076,0,0.03527449,22.0,85822.04287,82900.29875,0.0,6.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,33000.0,6130.145919,0.00045,33000.0,10362.53734,0.0,0.0,0.0
1565,0xb617b6060e666b03844269a0a0a9e545a251e109,Illicit,Illicit,0.0,33.31,166.55,0,5,0,4,0,0.1,1.5,0.679884,0.0,0.0,0.0,0,0,0,5,0.0,3.3994204,0,3.3994204,1.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
920,0x68df455d595ce83498242856bf7b04c50696b21a,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0x8bfe1c609cdf6e7e43c5cd8910bd566a2c142688,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,0xc57597f5fc469386ab8c53740b5cf6c4a78e8eec,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,0x604cac9ce467021908814f5a36a006e236ae10a2,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
2239,0x0b3b05a47a463ae0188f47584709c143cb906f5b,Normal,Normal,5716.41,1668.58,210085.83,35,6,0,2,4,0.002,1.0,0.302,0.0,0.995,0.050486,0,0,0,41,1.767,1.812,0,0.045,14.0,624.2118215,624.1744251,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.02401,619.0,78.026478,0.21,619.0,104.029071,0.0,0.0,0.0
1617,0xbc210ec2efada9df4897dc9b23c58e96c01ef711,Illicit,Illicit,0.0,0.0,1067.48,1,1,0,1,1,0.31,0.31,0.31,0.309,0.309,0.309,0,0,0,2,0.309,0.31,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,0xa3e52a23060ccdfe186822b52bf60a07451e094e,Illicit,Illicit,1924.33,1250.11,6348.88,2,2,0,2,2,0.125,0.2,0.1625,0.124,0.2,0.162,0,0,0,4,0.324,0.325,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0x1597d86b81166cf78bb56ac4cab48ef81f203d23,Illicit,Illicit,0.0,2338.4,135240.23,1,4,0,4,1,0.1,0.5,0.296703,1.18,1.18,1.18,0,0,0,5,1.18,1.18681082,0,0.00681082,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,0.0,0.0
176,0x12a1ccf979d65333e8e27ede047b476736b584a6,Illicit,Illicit,832.46,2929.85,78078.7,41,15,0,10,28,0.09224,16.855948,2.159841,0.0,13.455752,0.73805,0,0,0,56,30.26006516,32.39761455,0,2.137549388,29.0,2443236.048,2442835.058,0.0,7.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1704864.397,135735.336,0.0,2070864.397,222075.9143,0.0,0.0,0.0
188,0x14b7716c688875bcf54d5ff47cad4fca6b3834fa,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
640,0x47dc6f08214f891cc910d6d2abfb504c2584f14f,Illicit,Illicit,0.0,36574.66,182873.28,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0x0af16719353eddc122eaf834638406c499197860,Illicit,Illicit,0.0,21.78,15426.8,1,2,0,2,1,0.5,0.55,0.525,1.049139,1.049139,1.049139,0,0,0,3,1.049139,1.05,0,0.000861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,0x276e5fc646c875cbe3e7161a3a226cb5f760d01b,Normal,Normal,33.8,2252.59,16004.73,7,7,0,2,1,5.154344,196.416379,125.874846,5.153924,196.415959,125.874426,0,0,0,14,881.1209836,881.1239236,0,0.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0x795418a1c8b00c7bf70f32a5e67d2a54b60db860,Illicit,Illicit,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0x62404bfb3e1c464f17e3af0c139e39d0703ae4a1,Illicit,Illicit,0.0,93.49,8384.53,1,20,0,18,1,0.516024,70.97937,9.342433,186.84833,186.84833,186.84833,0,0,0,21,186.8483297,186.8486657,0,0.000336,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,0.0,0.0
508,0x38c36d3faab64c0770af26cc6ee95d91312bc53c,Illicit,Illicit,0.0,6337.73,196469.58,0,31,1,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32,0.0,0.0,0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,0xe7cc576611c2df800862db667140a90cf9ec4b72,Illicit,Illicit,0.0,5.92,70830.77,1,7,0,7,1,0.5,5.0,1.896364,13.265,13.265,13.265,0,0,0,8,13.265,13.27455077,0,0.009550772,2.0,773.9606433,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.337,772.623643,386.980322,0.0,0.0,0.0,0.0,0.0,0.0
